"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","WEEK","prolific_id","week","batch","realtime","success","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","eventType","view_history","slider_start","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","question_order","question_id"
"","","","","ctl-task-cpt","104","1383772","0.0-5.0-0.19","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:55:35.548Z","","","","","","","","","","","","","","win-only","0","g1:NW,g2:SE","0.6","20","0","1362402.9","2037.2","7042.5","19845","1","4","8","6","1","1","1","25","24","0.1893939393939394","2551.9","3000","2635","[""left"",""up""]","{""num_key_presses"":4,""num_perfect"":2,""num_errors"":0,""num_randdir"":2,""num_randdir_good_moves"":2,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":4}","[415.3214133126395,409.07142761775424,0.6,415.3214133126395,409.07142761775424,116,415.3214133126395,409.07142761775424,216.6,415.3214133126395,409.07142761775424,337.5,415.3214133126395,409.07142761775424,452.7,415.3214133126395,409.07142761775424,571.3,415.3214133126395,409.07142761775424,678.8,415.3214133126395,409.07142761775424,779.6,415.3214133126395,409.07142761775424,892.9,382.8214133126395,370.32142761775424,1006.2,370.3214133126395,354.07142761775424,1127.1,334.0714133126395,306.57142761775424,1244.6,311.5714133126395,274.07142761775424,1345.4,290.3214133126395,259.07142761775424,1447.7,287.8214133126395,257.82142761775424,1559,287.8214133126395,257.82142761775424,1684.1,244.0714133126395,222.82142761775424,1807.6,176.5714133126395,161.57142761775424,1928,161.5714133126395,146.57142761775424,2028.7,130.3214133126395,117.82142761775425,2129.1,122.8214133126395,116.57142761775425,2245.8,122.8214133126395,116.57142761775425,2356.5,122.8214133126395,116.57142761775425,2464.4,122.8214133126395,116.57142761775425,2581.1,122.8214133126395,116.57142761775425,2702,122.8214133126395,116.57142761775425,2807.8,122.8214133126395,116.57142761775425,2917.9,122.8214133126395,116.57142761775425,3019.2,122.8214133126395,116.57142761775425,3139.1,122.8214133126395,116.57142761775425,3259.1,122.8214133126395,116.57142761775425,3373.4,122.8214133126395,116.57142761775425,3479.8,122.8214133126395,116.57142761775425,3589.2,122.8214133126395,116.57142761775425,3689.2,122.8214133126395,116.57142761775425,3794.3,122.8214133126395,116.57142761775425,3907.5,122.8214133126395,116.57142761775425,4008.3,122.8214133126395,116.57142761775425,4108.4,122.8214133126395,116.57142761775425,4214.4,122.8214133126395,116.57142761775425,4318.9,122.8214133126395,116.57142761775425,4420.9,122.8214133126395,116.57142761775425,4530.3,122.8214133126395,116.57142761775425,4641.2,122.8214133126395,116.57142761775425,4757.4,122.8214133126395,116.57142761775425,4862.3,122.8214133126395,116.57142761775425,4962.7]","[1343.8,1343.8,1000,0,343.8,""smooth"",""left"",""left"",""good_move"",4798.7,3451,2452.3,1347.7,998.7,""smooth"",""up"",""up"",""good_move"",9382,4583,2377.3,4799.1,2205.7,""oops"",""left"",""left"",""good_move"",12480.6,3097.2,2753.3,9383.7,343.7,""oops"",""up"",""up"",""good_move""]","",""
"7269","","<div style=""width:500px;"">
  <p>What determined the result of this run?</p>
  </div>","36","html-slider-response","105","1391045","0.0-5.0-1.19","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:55:42.821Z","","","","","","","","","","","AttribQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3764","","<div style=""width:500px;"">
  <p>How much control did you have over the ball?</p>
  </div>","56","html-slider-response","106","1394812","0.0-5.0-2.19","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:55:46.588Z","","","","","","","","","","","ControlQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2756","","<div style=""width:500px;"">
  <p>How would you describe your current emotional state?</p>
  </div>","44","html-slider-response","107","1397571","0.0-5.0-3.19","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:55:49.347Z","","","","","","","","","","","StressQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2557","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","57","html-slider-response","108","1400132","0.0-5.0-4.19","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:55:51.908Z","","","","","","","","","","","MotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","109","1422120","0.0-5.0-0.20","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:56:13.907Z","","","","","","","","","","","","","","win-only","1","g1:NE,g2:SW","0.8","21","0","1401638.4","1990.9","6993","18943.7","1","4","4","6","1","1","1","26","25","0.19696969696969696","2133.8","3000","2635","[""up"",""right""]","{""num_key_presses"":4,""num_perfect"":3,""num_errors"":0,""num_randdir"":1,""num_randdir_good_moves"":1,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":4}","[416.5714133126395,415.32142761775424,0.3,416.5714133126395,415.32142761775424,111.5,416.5714133126395,415.32142761775424,212.7,416.5714133126395,415.32142761775424,323,416.5714133126395,415.32142761775424,433.1,416.5714133126395,415.32142761775424,549.4,481.5714133126395,362.82142761775424,658.7,541.5714133126395,290.32142761775424,768.8,546.5714133126395,276.57142761775424,889.9,585.3214133126395,255.32142761775424,997.9,585.3214133126395,255.32142761775424,1118.6,585.3214133126395,255.32142761775424,1236.1,642.8214133126395,147.82142761775424,1344.6,650.3214133126395,142.82142761775424,1446.9,670.3214133126395,139.07142761775424,1569.9,745.3214133126395,100.32142761775425,1683.1,752.8214133126395,95.32142761775425,1788.8,752.8214133126395,95.32142761775425,1889.8,752.8214133126395,95.32142761775425,2009.7,752.8214133126395,95.32142761775425,2122.3,752.8214133126395,95.32142761775425,2233.1,752.8214133126395,95.32142761775425,2351.5,752.8214133126395,95.32142761775425,2453.1,752.8214133126395,95.32142761775425,2571.4,752.8214133126395,95.32142761775425,2688.5,752.8214133126395,95.32142761775425,2789.1,752.8214133126395,95.32142761775425,2903.6,752.8214133126395,95.32142761775425,3014.4,752.8214133126395,95.32142761775425,3133.7,752.8214133126395,95.32142761775425,3245.1,752.8214133126395,95.32142761775425,3366.3,752.8214133126395,95.32142761775425,3467.7,752.8214133126395,95.32142761775425,3576.9,752.8214133126395,95.32142761775425,3687.2,752.8214133126395,95.32142761775425,3806.4,752.8214133126395,95.32142761775425,3909.2,752.8214133126395,95.32142761775425,4032.5,752.8214133126395,95.32142761775425,4138.2,752.8214133126395,95.32142761775425,4257.8,752.8214133126395,95.32142761775425,4371.8,752.8214133126395,95.32142761775425,4486.5,752.8214133126395,95.32142761775425,4593.1,752.8214133126395,95.32142761775425,4697.3,752.8214133126395,95.32142761775425,4820,752.8214133126395,95.32142761775425,4937.6]","[1375.2,1375.2,1000,0,375.2,""smooth"",""right"",""right"",""good_move"",4305.1,2929.5,2599.6,1375.6,329.9,""smooth"",""up"",""up"",""good_move"",8208.3,3902.9,2935.8,4305.4,967.1,""oops"",""right"",""up"",""good_move"",11687.7,3478.7,2458.9,8209,1019.8,""smooth"",""right"",""right"",""good_move""]","",""
"5032","","<div style=""width:500px;"">
  <p>What determined the result of this run?</p>
  </div>","33","html-slider-response","110","1427165","0.0-5.0-1.20","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:56:18.941Z","","","","","","","","","","","AttribQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7606","","<div style=""width:500px;"">
  <p>How much control did you have over the ball?</p>
  </div>","52","html-slider-response","111","1434773","0.0-5.0-2.20","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:56:26.549Z","","","","","","","","","","","ControlQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4158","","<div style=""width:500px;"">
  <p>How would you describe your current emotional state?</p>
  </div>","43","html-slider-response","112","1438933","0.0-5.0-3.20","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:56:30.709Z","","","","","","","","","","","StressQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3230","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","56","html-slider-response","113","1442165","0.0-5.0-4.20","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:56:33.941Z","","","","","","","","","","","MotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","114","1464583","0.0-5.0-0.21","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:56:56.359Z","","","","","","","","","","","","","","win-only","1","g1:NE,g2:SW","1","22","0","1443672.9","1832","6833.8","19378.2","1","4","8","6","1","1","1","27","26","0.20454545454545456","1954","3000","2520","[""up"",""right""]","{""num_key_presses"":4,""num_perfect"":4,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":4}","[421.5714133126395,415.32142761775424,0.9,421.5714133126395,415.32142761775424,103,421.5714133126395,415.32142761775424,222.8,421.5714133126395,415.32142761775424,323,421.5714133126395,415.32142761775424,432,421.5714133126395,415.32142761775424,545.3,421.5714133126395,415.32142761775424,660.4,587.8214133126395,294.07142761775424,765.3,596.5714133126395,282.82142761775424,875.9,605.3214133126395,245.32142761775424,988.8,646.5714133126395,184.07142761775424,1098.2,646.5714133126395,184.07142761775424,1206.8,646.5714133126395,184.07142761775424,1312.7,705.3214133126395,125.32142761775425,1427.8,710.3214133126395,119.07142761775425,1528.4,714.0714133126395,117.82142761775425,1642.5,714.0714133126395,117.82142761775425,1760,714.0714133126395,117.82142761775425,1868.7,714.0714133126395,117.82142761775425,1969.4,714.0714133126395,117.82142761775425,2087.4,714.0714133126395,117.82142761775425,2189.2,714.0714133126395,117.82142761775425,2303.5,714.0714133126395,117.82142761775425,2419.8,714.0714133126395,117.82142761775425,2530,714.0714133126395,117.82142761775425,2638.4,714.0714133126395,117.82142761775425,2742.4,714.0714133126395,117.82142761775425,2844.1,714.0714133126395,117.82142761775425,2948.1,714.0714133126395,117.82142761775425,3072.2,714.0714133126395,117.82142761775425,3180.3,714.0714133126395,117.82142761775425,3289.3,714.0714133126395,117.82142761775425,3397,714.0714133126395,117.82142761775425,3509.8,714.0714133126395,117.82142761775425,3624.5,714.0714133126395,117.82142761775425,3740.6,714.0714133126395,117.82142761775425,3849.5,714.0714133126395,117.82142761775425,3963.8,714.0714133126395,117.82142761775425,4093.5,714.0714133126395,117.82142761775425,4205.6,714.0714133126395,117.82142761775425,4318.4,714.0714133126395,117.82142761775425,4430.2,714.0714133126395,117.82142761775425,4531.8,714.0714133126395,117.82142761775425,4649,714.0714133126395,117.82142761775425,4750.3,714.0714133126395,117.82142761775425,4857.6,714.0714133126395,117.82142761775425,4960.2]","[1380.5,1380.5,1000,0,380.5,""smooth"",""right"",""right"",""good_move"",4645.1,3264.2,2828.6,1380.9,435.6,""smooth"",""up"",""up"",""good_move"",9356.4,4710.9,2434.9,4645.5,2276,""smooth"",""right"",""right"",""good_move"",12158.6,2801.9,2336.2,9356.7,465.7,""smooth"",""up"",""up"",""good_move""]","",""
"11224","","<div style=""width:500px;"">
  <p>What determined the result of this run?</p>
  </div>","35","html-slider-response","115","1475809","0.0-5.0-1.21","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:57:07.585Z","","","","","","","","","","","AttribQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2742","","<div style=""width:500px;"">
  <p>How much control did you have over the ball?</p>
  </div>","55","html-slider-response","116","1478553","0.0-5.0-2.21","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:57:10.329Z","","","","","","","","","","","ControlQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4020","","<div style=""width:500px;"">
  <p>How would you describe your current emotional state?</p>
  </div>","39","html-slider-response","117","1482574","0.0-5.0-3.21","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:57:14.350Z","","","","","","","","","","","StressQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2851","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","57","html-slider-response","118","1485426","0.0-5.0-4.21","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:57:17.202Z","","","","","","","","","","","MotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10175","","<p>Congratulations on finishing the game!</p>
  <p>Through this game, we measured several aspects of your cognitive performance, such as reaction times, multi-tasking capabilities </p>
  <p>and the ability to assess the situation you are in.</p>
  <div style=""width:500px;"">
  <p></p>
  <p>How good do you usually are in such tasks?
  </p>
  </div>","71","html-slider-response","119","1495603","0.0-6.0-0.0","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:57:27.379Z","","","","","","","","","","","PostSkillQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5062","","<div style=""width:500px;"">
  <p>How well do you think you performed in this task compared to other participants?</p>
  </div>","56","html-slider-response","120","1500667","0.0-6.0-1.0","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:57:32.443Z","","","","","","","","","","","PostPerfQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4337","","<div style=""width:500px;"">
  <p>What best describes how you currently feel?</p>
  </div>","59","html-slider-response","121","1505007","0.0-6.0-2.0","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:57:36.783Z","","","","","","","","","","","PostMotivationQ","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3151","1752847059937","
  <p style='font-size:1.1em;line-height:1.25'>Finally, we would like to know what has changed for you since you last played the game.</p>
  <p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","122","1508161","0.0-7.0","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","2025-07-18T13:57:39.937Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12025","","","{""bleeding"":[""Yes""]}","survey-multi-select","123","1520191","0.0-8.0-0.0","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","","","","","","","","","","","","reproductive_status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[0]","0"
"15369","","","{""date"":""18/07/2025""}","survey-text","124","1535584","0.0-8.0-1.0-0.0","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5486","","","{""cycle_certainty"":""Very certain (+/- 1 day)""}","survey-multi-choice","125","1541077","0.0-8.0-1.0-1.0","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[0]",""
"8085","","","{""pregnancy"":[""No""]}","survey-multi-select","126","1549168","0.0-9.0-0.0","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","","","","","","","","","","","","reproductive_status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[0]","1"
"2977","","","{""attention_check"":[""No""]}","survey-multi-select","127","1552150","0.0-9.0-1.0","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","","","","","","","","","","","","reproductive_status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[0]","2"
"4749","","","{""hormonal_contraceptives"":[""No""]}","survey-multi-select","128","1556904","0.0-9.0-2.0","132","1","2025-07-18 13:32:30","1f75c3e559b7213887762d5229550c2b","86.12.64.131","Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","WebKit","Chrome","137.0.0.0","ChromeOS","14541.0.0","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","674766f8e0307c4de164f7d6","683db7602f5db6a34d12d064","687a4ce2eade86a73dd5853d","1","674766f8e0307c4de164f7d6","1","","","","","","","","","","","","","reproductive_status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[0]","3"
