"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","prolific_id","realtime","view_history","question_order","consent","success","question_id","eventType","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","correct"
"45838","","","{""green_ball"":[""Ball sometimes shakes and moves in a random direction""]}","survey-multi-select","27","902289","0.0-8.0-5.1-0.1","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","[0]","","","","quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true"
"27121","","<p align='center'><b>CORRECT!</b> Indeed, the green ball may sometimes shake and move in a random direction.</p>","0","html-button-response","28","929419","0.0-8.0-5.1-1.1","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72498","","","{""yellow_ball"":[""Ball always shakes and moves in a random direction"",""Ball doesn‘t move and I get -1 penalty point""]}","survey-multi-select","29","1001941","0.0-8.0-6.0-0.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","[0]","","","","quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"38150","","<p align='center'><b>INCORRECT.</b> The yellow ball never moves and you reveice a penalty if you press anyways. </p>","0","html-button-response","30","1040117","0.0-8.0-6.0-1.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93071","","","{""yellow_ball"":[""Ball doesn‘t move and I get -1 penalty point""]}","survey-multi-select","31","1133239","0.0-8.0-6.1-0.1","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","[0]","","","","quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true"
"11823","","<p align='center'><b>CORRECT!</b> Indeed, the yellow ball never moves and you receive a penalty.</p>","0","html-button-response","32","1145121","0.0-8.0-6.1-1.1","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44500","","","{""blue_ball"":[""Ball always shakes and moves in a random direction"",""Ball always moves in the direction I press""]}","survey-multi-select","33","1189638","0.0-8.0-7.0-0.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","[0]","","","","quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"25171","","<p align='center'><b>INCORRECT.</b> The blue ball always shakes and moves randomly.</p>","0","html-button-response","34","1214818","0.0-8.0-7.0-1.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"47595","","","{""blue_ball"":[""Ball always shakes and moves in a random direction""]}","survey-multi-select","35","1262428","0.0-8.0-7.1-0.1","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","[0]","","","","quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true"
"28051","","<p align='center'><b>CORRECT!</b> Indeed, the blue ball always shakes and moves in a random direction. Also there is a penalty of -1 point.</p>","0","html-button-response","36","1290488","0.0-8.0-7.1-1.1","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"94830","","","{""bonus"":[""When I reach 80% of points""]}","survey-multi-select","37","1385332","0.0-8.0-8.0-0.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","[0]","","","","quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"26117","","<p align='center'><b>INCORRECT.</b> You receive 2 pounds extra when you reach 50% of points </p>","0","html-button-response","38","1411459","0.0-8.0-8.0-1.0","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88646","","","{""bonus"":[""When I reach 50% of points"",""When I don‘t get penalty points""]}","survey-multi-select","39","1500138","0.0-8.0-8.1-0.1","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","[0]","","","","quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"26140","","<p align='center'><b>INCORRECT.</b> You receive 2 pounds extra when you reach 50% of points </p>","0","html-button-response","40","1526286","0.0-8.0-8.1-1.1","216","1","2025-07-09 09:26:41","7701e855f2ef39aa3fd6c71abdc6918a","41.48.16.87","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36","WebKit","Chrome","130.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8","656c8bf46599eb729c0ade1c","686d226cabeef709c732f8e1","686e312712d25ed0087b7dab","656c8bf46599eb729c0ade1c","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
