"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","prolific_id","realtime","view_history","question_order","consent","success","question_id","eventType","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","correct"
"2807","","","{""education"":""Bachelor's Degree (e.g., BA)""}","survey-multi-choice","10","50699","0.0-6.0-5.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","2025-07-09T10:17:46.443Z","","[0]","","","6","demographics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"47604","","","{""mental_health_condition"":""No"",""mental_health_treatment"":""No"",""psychiatric_medication"":""None""}","survey-text","11","98310","0.0-7.0-0.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","2025-07-09T10:18:34.054Z","","","","","1","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4152","","","{""depression_history"":[""Yes""]}","survey-multi-select","12","102473","0.0-7.0-1.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","","","[0]","","","","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7476","","","{""depression_episodes"":""1-2"",""depression_recent"":""Within the past year""}","survey-multi-choice","13","109953","0.0-7.0-2.0-0.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","2025-07-09T10:18:45.698Z","","[0,1]","","","3","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"116627","","","","survey-template","14","226601","0.0-7.0-3.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","2025-07-09T10:20:42.347Z","","","","","","ius","{""Q01"":""0"",""Q02"":""0"",""Q03"":""2"",""Q04"":""3"",""Q05"":""2"",""Q06"":""0"",""Q07"":""2"",""Q08"":""0"",""Q09"":""3"",""Q10"":""0"",""Q11"":""0"",""Q12"":""3"",""Q13"":""2""}","[0,1,2,3,4,5,6,7,8,9,10,11,12]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13""]","[27177.80000001192,35115.30000001192,47249.60000002384,53097.89999997616,64043.30000001192,69330.19999998808,77088.69999998808,81464.10000002384,88292.60000002384,94900.5,101482.69999998808,108279,114688.69999998808]","[]","[27177.80000001192,35115.30000001192,47249.60000002384,53097.89999997616,63335.80000001192,64043.30000001192,69330.19999998808,77088.69999998808,81464.10000002384,88292.60000002384,94900.5,101482.69999998808,108279,114688.69999998808,116612.80000001192]","0.46153846153846156","0.25","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3643","1752056445998","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your experiences over the past month.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","15","230256","0.0-7.0-4.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","2025-07-09T10:20:46.000Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"80103.29999995232","","","","survey-template","16","310365","0.0-7.0-5.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","2025-07-09T10:22:06.109Z","","","","","","pss","{""Q01"":""2"",""Q02"":""2"",""Q03"":""2"",""Q04"":""2"",""Q05"":""1"",""Q06"":""2"",""Q07"":""2"",""Q08"":""1"",""Q09"":""2"",""Q10"":""2""}","[0,1,2,3,4,5,6,7,8,9]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10""]","[14873,20297.799999952316,24057.5,31243.69999998808,38439.59999996424,49051.799999952316,57179.19999998808,62834.09999996424,70442.39999997616,77727.29999995232]","[]","[0,14873,20297.799999952316,24057.5,31243.69999998808,38439.59999996424,49051.799999952316,57179.19999998808,62834.09999996424,70442.39999997616,77727.29999995232,80099.79999995232]","0.8","0.4444444444444444","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1465","1752056527577","<p style='font-size:1.1em;line-height:1.25'>Thank you for your answers! Now we will ask you a few more questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","17","311834","0.0-7.0-6.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","2025-07-09T10:22:07.579Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"111403.60000002384","","","","survey-template","18","423260","0.0-7.0-7.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","2025-07-09T10:23:59.005Z","","","","","","drsp","{""Q01"":""1"",""Q02"":""1"",""Q03"":""0"",""Q04"":""1"",""Q05"":""2"",""Q06"":""1"",""Q07"":""1"",""Q08"":""0"",""Q09"":""0"",""Q10"":""0"",""Q11"":""0"",""Q12"":""2"",""Q13"":""3"",""Q14"":""0"",""Q15"":""0"",""Q16"":""4"",""Q17"":""1"",""Q18"":""2"",""Q19"":""2"",""Q20"":""2"",""Q21"":""2""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q04"",""Q05"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q21""]","[7811.800000011921,9875.699999988079,14393.5,20974.900000035763,22255.30000001192,25944,27523.80000001192,32637.100000023842,35464.10000002384,38895.5,43321.80000001192,48340.40000003576,51501.60000002384,54535.19999998808,56650.60000002384,60214.5,63214.69999998808,69568.60000002384,75786.90000003576,82658.60000002384,106855.69999998808,108073,108733.30000001192]","[]","[0.10000002384185791,7811.800000011921,9875.699999988079,14393.5,20974.900000035763,22255.30000001192,25944,27523.80000001192,32637.100000023842,35464.10000002384,38895.5,43321.80000001192,48340.40000003576,51501.60000002384,54535.19999998808,56650.60000002384,60214.5,63214.69999998808,69568.60000002384,75786.90000003576,82658.60000002384,106855.69999998808,108073,108733.30000001192,111386.10000002384]","0.3333333333333333","0.35","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30876.19999998808","","","","survey-template","19","454143","0.0-7.0-8.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","2025-07-09T10:24:29.887Z","","","","","","stress","{""Q01"":""1"",""Q02"":""1"",""Q03"":""1""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[6377.599999964237,12083.300000011921,27029.899999976158]","[]","[6377.599999964237,12083.300000011921,27029.899999976158,30874.5]","0.6666666666666666","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86228","","","","instructions","20","540373","0.0-8.0-0.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","","[{""page_index"":0,""viewing_time"":30800},{""page_index"":1,""viewing_time"":14999},{""page_index"":2,""viewing_time"":17966},{""page_index"":3,""viewing_time"":22463}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","21","597719","0.0-8.0-1.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","","","","","","","","","","","","","","","","","win-only","3","g1:SW,g2:NE","1","0","1","543316.4","40556.5","44564.2","54286.8","2","4","4","6","2","-4","-4","0","0","0","4007.4","4000","-1695","[""up"",""right""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":1,""num_good_moves"":0}","[279.58928428377425,286.21427617754256,3,279.58928428377425,286.21427617754256,103.3,279.58928428377425,286.21427617754256,204.7,279.58928428377425,286.21427617754256,307.8,279.58928428377425,286.21427617754256,413,279.58928428377425,286.21427617754256,519.8,279.58928428377425,286.21427617754256,620.9,279.58928428377425,286.21427617754256,720.9,279.58928428377425,286.21427617754256,829.2,279.58928428377425,286.21427617754256,938.5,279.58928428377425,286.21427617754256,1042.8,279.58928428377425,286.21427617754256,1145.9,279.58928428377425,286.21427617754256,1252.9,279.58928428377425,286.21427617754256,1356.4,279.58928428377425,286.21427617754256,1466.8,279.58928428377425,286.21427617754256,1567.3,279.58928428377425,286.21427617754256,1671.7,279.58928428377425,286.21427617754256,1772.7,279.58928428377425,286.21427617754256,1888.9,279.58928428377425,286.21427617754256,1991.2,279.58928428377425,286.21427617754256,2096.2,279.58928428377425,286.21427617754256,2196.4,279.58928428377425,286.21427617754256,2296.9,279.58928428377425,286.21427617754256,2413.9,279.58928428377425,286.21427617754256,2516.5,279.58928428377425,286.21427617754256,2622.4,279.58928428377425,286.21427617754256,2726.9,279.58928428377425,286.21427617754256,2843.1,279.58928428377425,286.21427617754256,2947.8,279.58928428377425,286.21427617754256,3056.2,279.58928428377425,286.21427617754256,3156.5,279.58928428377425,286.21427617754256,3262.9,279.58928428377425,286.21427617754256,3379,279.58928428377425,286.21427617754256,3481.1,279.58928428377425,286.21427617754256,3593.5,279.58928428377425,286.21427617754256,3696.7,279.58928428377425,286.21427617754256,3801.6,279.58928428377425,286.21427617754256,3906.4]","[]",""
"7701","","","","instructions","22","605423","0.0-8.0-2.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","","[{""page_index"":0,""viewing_time"":7700}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","23","634743","0.0-8.0-3.0","262","1","2025-07-09 10:16:53","7701e855f2ef39aa3fd6c71abdc6918a","165.16.185.59","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","WebKit","Chrome","137.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","67d44f7b5aa0e4e0e803aadb","686d226cabeef709c732f8e1","686e312e58a177c286f36f71","67d44f7b5aa0e4e0e803aadb","","","","","","","","","","","","","","","","","win-only","3","g1:SW,g2:NE","0.35","0","3","608339.9","7000","11011.9","26300.3","2","4","8","6","1","-2","-2","0","0","0","4011.9","4000","-1230","[""down"",""left""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":2,""num_good_moves"":0}","[611.4553724016462,593.7678561891828,1.2,611.4553724016462,593.7678561891828,118.8,611.4553724016462,593.7678561891828,221.5,611.4553724016462,593.7678561891828,323,611.4553724016462,593.7678561891828,427.2,611.4553724016462,593.7678561891828,543.7,611.4553724016462,593.7678561891828,648.2,611.4553724016462,593.7678561891828,749,611.4553724016462,593.7678561891828,850.2,611.4553724016462,593.7678561891828,954.5,611.4553724016462,593.7678561891828,1057.4,611.4553724016462,593.7678561891828,1158.5,611.4553724016462,593.7678561891828,1282.2,611.4553724016462,593.7678561891828,1382.5,611.4553724016462,593.7678561891828,1493.5,611.4553724016462,593.7678561891828,1619.4,611.4553724016462,593.7678561891828,1749.4,611.4553724016462,593.7678561891828,1850.4,611.4553724016462,593.7678561891828,1952.3,611.4553724016462,593.7678561891828,2052.3,611.4553724016462,593.7678561891828,2157.9,611.4553724016462,593.7678561891828,2262.6,611.4553724016462,593.7678561891828,2363,611.4553724016462,593.7678561891828,2468,611.4553724016462,593.7678561891828,2568.1,611.4553724016462,593.7678561891828,2675.4,611.4553724016462,593.7678561891828,2791.6,611.4553724016462,593.7678561891828,2891.8,611.4553724016462,593.7678561891828,2992.5,611.4553724016462,593.7678561891828,3098.8,611.4553724016462,593.7678561891828,3201,611.4553724016462,593.7678561891828,3302.3,611.4553724016462,593.7678561891828,3418.8,611.4553724016462,593.7678561891828,3530.5,611.4553724016462,593.7678561891828,3646,611.4553724016462,593.7678561891828,3752.3,611.4553724016462,593.7678561891828,3858.7,611.4553724016462,593.7678561891828,3963.4]","[]",""
