"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","prolific_id","realtime","view_history","question_order","consent","success","question_id","eventType","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses","correct"
"2227","","","","instructions","24","162614","0.0-8.0-4.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","[{""page_index"":0,""viewing_time"":1779},{""page_index"":1,""viewing_time"":448}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2612","","","{""green_ball"":[""Ball sometimes shakes and moves in a random direction""]}","survey-multi-select","25","165232","0.0-8.0-5.0-0.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","","[0]","","","","quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true"
"901","","<p align='center'><b>CORRECT!</b> Indeed, the green ball may sometimes shake and move in a random direction.</p>","0","html-button-response","26","166137","0.0-8.0-5.0-1.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1675","","","{""yellow_ball"":[""Ball always shakes and moves in a random direction""]}","survey-multi-select","27","167817","0.0-8.0-6.0-0.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","","[0]","","","","quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"1052","","<p align='center'><b>INCORRECT.</b> The yellow ball never moves and you reveice a penalty if you press anyways. </p>","0","html-button-response","28","168873","0.0-8.0-6.0-1.0","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1523","","","{""yellow_ball"":[""Ball sometimes shakes and moves in a random direction""]}","survey-multi-select","29","170400","0.0-8.0-6.1-0.1","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","","[0]","","","","quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"931","","<p align='center'><b>INCORRECT.</b> The yellow ball never moves and you reveice a penalty if you press anyways. </p>","0","html-button-response","30","171334","0.0-8.0-6.1-1.1","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1165","","","{""yellow_ball"":[""Ball always moves in the direction I press""]}","survey-multi-select","31","172504","0.0-8.0-6.2-0.2","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","","[0]","","","","quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"680","","<p align='center'><b>INCORRECT.</b> The yellow ball never moves and you reveice a penalty if you press anyways. </p>","0","html-button-response","32","173187","0.0-8.0-6.2-1.2","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208361","","","{""yellow_ball"":[""Ball always shakes and moves in a random direction"",""Ball doesn‘t move and I get -1 penalty point""]}","survey-multi-select","33","381551","0.0-8.0-6.3-0.3","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","","[0]","","","","quiz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false"
"1103159","","<p align='center'><b>INCORRECT.</b> The yellow ball never moves and you reveice a penalty if you press anyways. </p>","0","html-button-response","34","1484750","0.0-8.0-6.3-1.3","272","1","2025-07-09 10:54:41","7701e855f2ef39aa3fd6c71abdc6918a","41.145.209.230","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/28.0 Chrome/130.0.0.0 Mobile Safari/537.36","WebKit","Chrome","130.0.0.0","AndroidOS","10","https://app.prolific.com/","en-ZA,en-GB;q=0.9,en-US;q=0.8,en;q=0.7","6609666ad623bd960b559758","686d226cabeef709c732f8e1","686e38da930d5cff5f01ac40","6609666ad623bd960b559758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
