"rt","response_timestamp","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","prolific_id","realtime","view_history","question_order","consent","success","question_id","eventType","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","which_type","canvas_config","goals_layout","control_level","trial_number","tutorial_trial_number","trial_start_time","phase1_start_time","phase2_start_time","phase3_start_time","goal_1_value","goal_1_distance","goal_2_value","goal_2_distance","goal_selected","outcome","outcome_total","participant_final_score","participant_initial_score","participant_final_score_prop","goal_choice_rt","allocated_time","allocated_time_remaining","goal_direction","counts","mouse_movements","key_presses"
"9879","","","{""education"":""Master's Degree (e.g., MSc)""}","survey-multi-choice","10","104628","0.0-6.0-5.0","220","1","2025-07-09 09:29:17","7701e855f2ef39aa3fd6c71abdc6918a","41.150.37.56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8,ar;q=0.7","667b1ca693a1d52a0447f22f","686d226cabeef709c732f8e1","686e313d7eb80da74ad69479","667b1ca693a1d52a0447f22f","2025-07-09T09:31:04.021Z","","[0]","","","6","demographics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40280","","","{""mental_health_condition"":""No"",""mental_health_treatment"":""No"",""psychiatric_medication"":""None""}","survey-text","11","144913","0.0-7.0-0.0","220","1","2025-07-09 09:29:17","7701e855f2ef39aa3fd6c71abdc6918a","41.150.37.56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8,ar;q=0.7","667b1ca693a1d52a0447f22f","686d226cabeef709c732f8e1","686e313d7eb80da74ad69479","667b1ca693a1d52a0447f22f","2025-07-09T09:31:44.306Z","","","","","1","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12393","","","{""depression_history"":[""Yes""]}","survey-multi-select","12","157314","0.0-7.0-1.0","220","1","2025-07-09 09:29:17","7701e855f2ef39aa3fd6c71abdc6918a","41.150.37.56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8,ar;q=0.7","667b1ca693a1d52a0447f22f","686d226cabeef709c732f8e1","686e313d7eb80da74ad69479","667b1ca693a1d52a0447f22f","","","[0]","","","","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"17676","","","{""depression_episodes"":""more than 5"",""depression_recent"":""Within the past year""}","survey-multi-choice","13","174999","0.0-7.0-2.0-0.0","220","1","2025-07-09 09:29:17","7701e855f2ef39aa3fd6c71abdc6918a","41.150.37.56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8,ar;q=0.7","667b1ca693a1d52a0447f22f","686d226cabeef709c732f8e1","686e313d7eb80da74ad69479","667b1ca693a1d52a0447f22f","2025-07-09T09:32:14.391Z","","[0,1]","","","3","mental_health","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"121936.20000001788","","","","survey-template","14","296952","0.0-7.0-3.0","220","1","2025-07-09 09:29:17","7701e855f2ef39aa3fd6c71abdc6918a","41.150.37.56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8,ar;q=0.7","667b1ca693a1d52a0447f22f","686d226cabeef709c732f8e1","686e313d7eb80da74ad69479","667b1ca693a1d52a0447f22f","2025-07-09T09:34:16.345Z","","","","","","ius","{""Q01"":""3"",""Q02"":""3"",""Q03"":""2"",""Q04"":""2"",""Q05"":""3"",""Q06"":""3"",""Q07"":""3"",""Q08"":""0"",""Q09"":""3"",""Q10"":""3"",""Q11"":""2"",""Q12"":""3"",""Q13"":""2""}","[0,1,2,3,4,5,6,7,8,9,10,11,12]","[""Q01"",""Q01"",""Q02"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q11"",""Q12"",""Q13"",""Q03""]","[43434.80000001192,44415.70000001788,47035.90000000596,59086.20000001788,62161.30000001192,68030.60000002384,74149.90000000596,79340.40000000596,90146.40000000596,94087.80000001192,98285.20000001788,101512.60000002384,105036.70000001788,111866]","[]","[43434.80000001192,44415.70000001788,47035.90000000596,49437.40000000596,59086.20000001788,62161.30000001192,68030.60000002384,74149.90000000596,78989.70000001788,79340.40000000596,90146.40000000596,94087.80000001192,98285.20000001788,101512.60000002384,105036.70000001788,106671.20000001788,111866,121926]","0.6153846153846154","0.4166666666666667","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5445","1752053661792","<p style='font-size:1.1em;line-height:1.25'>In the following, we will ask you a few questions relating to your experiences over the past month.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","15","302402","0.0-7.0-4.0","220","1","2025-07-09 09:29:17","7701e855f2ef39aa3fd6c71abdc6918a","41.150.37.56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8,ar;q=0.7","667b1ca693a1d52a0447f22f","686d226cabeef709c732f8e1","686e313d7eb80da74ad69479","667b1ca693a1d52a0447f22f","2025-07-09T09:34:21.795Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"59461.70000001788","","","","survey-template","16","361875","0.0-7.0-5.0","220","1","2025-07-09 09:29:17","7701e855f2ef39aa3fd6c71abdc6918a","41.150.37.56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8,ar;q=0.7","667b1ca693a1d52a0447f22f","686d226cabeef709c732f8e1","686e313d7eb80da74ad69479","667b1ca693a1d52a0447f22f","2025-07-09T09:35:21.268Z","","","","","","pss","{""Q01"":""2"",""Q02"":""2"",""Q03"":""2"",""Q04"":""2"",""Q05"":""2"",""Q06"":""2"",""Q07"":""2"",""Q08"":""2"",""Q09"":""2"",""Q10"":""2""}","[0,1,2,3,4,5,6,7,8,9]","[""Q01"",""Q02"",""Q04"",""Q03"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10"",""Q04"",""Q03"",""Q02"",""Q01"",""Q05"",""Q06"",""Q07"",""Q08"",""Q09"",""Q10""]","[14663.600000023842,15134.600000023842,16178.90000000596,16551.90000000596,17212.30000001192,17587.90000000596,18061,18478.600000023842,19001.30000001192,19400.90000000596,38046,43929.5,44656.30000001192,47661.10000002384,49227,49605.80000001192,50225.10000002384,51030.60000002384,51656.70000001788,52066.60000002384]","[]","[0.10000002384185791,14663.600000023842,15134.600000023842,15696.5,16178.90000000596,16551.90000000596,17212.30000001192,17587.90000000596,18061,18478.600000023842,19001.30000001192,19400.90000000596,38046,43929.5,44656.30000001192,47661.10000002384,49227,49605.80000001192,50225.10000002384,51030.60000002384,51656.70000001788,52066.60000002384,59457]","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1645","1752053722915","<p style='font-size:1.1em;line-height:1.25'>Thank you for your answers! Now we will ask you a few more questions relating to your feelings in the last 24 hours.<br></p><p style='font-size:1.1em;line-height:1.25'>Press the <strong>Next</strong> button to continue.</p>","0","custom-html-button-response","17","363525","0.0-7.0-6.0","220","1","2025-07-09 09:29:17","7701e855f2ef39aa3fd6c71abdc6918a","41.150.37.56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8,ar;q=0.7","667b1ca693a1d52a0447f22f","686d226cabeef709c732f8e1","686e313d7eb80da74ad69479","667b1ca693a1d52a0447f22f","2025-07-09T09:35:22.918Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"112803.09999999404","","","","survey-template","18","476357","0.0-7.0-7.0","220","1","2025-07-09 09:29:17","7701e855f2ef39aa3fd6c71abdc6918a","41.150.37.56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8,ar;q=0.7","667b1ca693a1d52a0447f22f","686d226cabeef709c732f8e1","686e313d7eb80da74ad69479","667b1ca693a1d52a0447f22f","2025-07-09T09:37:15.750Z","","","","","","drsp","{""Q01"":""0"",""Q02"":""0"",""Q03"":""0"",""Q04"":""0"",""Q05"":""1"",""Q06"":""0"",""Q07"":""0"",""Q08"":""0"",""Q09"":""0"",""Q10"":""0"",""Q11"":""1"",""Q12"":""1"",""Q13"":""2"",""Q14"":""2"",""Q15"":""0"",""Q16"":""1"",""Q17"":""0"",""Q18"":""0"",""Q19"":""0"",""Q20"":""0"",""Q21"":""0""}","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q09"",""Q08"",""Q10"",""Q11"",""Q12"",""Q13"",""Q14"",""Q15"",""Q16"",""Q17"",""Q18"",""Q19"",""Q20"",""Q20"",""Q19"",""Q21""]","[43881.90000000596,45088.40000000596,48076.09999999404,50253.29999998212,52505.09999999404,54790,55708.09999999404,58908.5,59132.79999998212,62849.40000000596,65612.90000000596,69004.19999998808,71065.19999998808,73885.79999998212,77147.5,80704.5,82772.19999998808,89413.90000000596,99248.19999998808,102936.59999999404,104452.09999999404,106856,107973.19999998808]","[]","[0.19999998807907104,43881.90000000596,45088.40000000596,48076.09999999404,50253.29999998212,52505.09999999404,54790,55708.09999999404,56304.40000000596,57249.5,58066.29999998212,58908.5,59132.79999998212,62849.40000000596,65612.90000000596,69004.19999998808,71065.19999998808,73885.79999998212,77147.5,80704.5,82772.19999998808,89413.90000000596,90058.40000000596,99248.19999998808,102936.59999999404,104452.09999999404,105256.40000000596,106856,107973.19999998808,112791.79999998212]","0.7142857142857143","0.3","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20957.5","","","","survey-template","19","497321","0.0-7.0-8.0","220","1","2025-07-09 09:29:17","7701e855f2ef39aa3fd6c71abdc6918a","41.150.37.56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8,ar;q=0.7","667b1ca693a1d52a0447f22f","686d226cabeef709c732f8e1","686e313d7eb80da74ad69479","667b1ca693a1d52a0447f22f","2025-07-09T09:37:36.713Z","","","","","","stress","{""Q01"":""0"",""Q02"":""3"",""Q03"":""0""}","[0,1,2]","[""Q01"",""Q02"",""Q03""]","[4811,9968.09999999404,19185.30000001192]","[]","[4811,9968.09999999404,19185.30000001192,20953.59999999404]","0.6666666666666666","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55138","","","","instructions","20","552462","0.0-8.0-0.0","220","1","2025-07-09 09:29:17","7701e855f2ef39aa3fd6c71abdc6918a","41.150.37.56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8,ar;q=0.7","667b1ca693a1d52a0447f22f","686d226cabeef709c732f8e1","686e313d7eb80da74ad69479","667b1ca693a1d52a0447f22f","","[{""page_index"":0,""viewing_time"":49652},{""page_index"":1,""viewing_time"":2280},{""page_index"":2,""viewing_time"":1789},{""page_index"":3,""viewing_time"":1416}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","ctl-task-cpt","21","573961","0.0-8.0-1.0","220","1","2025-07-09 09:29:17","7701e855f2ef39aa3fd6c71abdc6918a","41.150.37.56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8,ar;q=0.7","667b1ca693a1d52a0447f22f","686d226cabeef709c732f8e1","686e313d7eb80da74ad69479","667b1ca693a1d52a0447f22f","","","","","","","","","","","","","","","","","win-only","2","g1:SE,g2:NW","1","0","1","555284.5","6719.8","10724.1","18479.9","2","4","4","6","1","-2","-2","0","0","0","4004.2","4000","-2830","[""down"",""right""]","{""num_key_presses"":0,""num_perfect"":0,""num_errors"":0,""num_randdir"":0,""num_randdir_good_moves"":0,""num_whilered"":0,""num_whileblue"":0,""num_blue"":0,""num_good_moves"":0}","[751.0420473097338,732.1379379707387,1.4,751.0420473097338,732.1379379707387,201.5,751.0420473097338,732.1379379707387,327.8,751.0420473097338,732.1379379707387,428,751.0420473097338,732.1379379707387,529.7,751.0420473097338,732.1379379707387,637.8,751.0420473097338,732.1379379707387,742.3,751.0420473097338,732.1379379707387,848.8,751.0420473097338,732.1379379707387,978.6,751.0420473097338,732.1379379707387,1081.3,751.0420473097338,732.1379379707387,1181.4,751.0420473097338,732.1379379707387,1282.3,751.0420473097338,732.1379379707387,1386.7,751.0420473097338,732.1379379707387,1491.8,751.0420473097338,732.1379379707387,1592.9,751.0420473097338,732.1379379707387,1699.5,751.0420473097338,732.1379379707387,1801.1,751.0420473097338,732.1379379707387,1901.3,751.0420473097338,732.1379379707387,2001.8,751.0420473097338,732.1379379707387,2106.4,751.0420473097338,732.1379379707387,2234.5,751.0420473097338,732.1379379707387,2338.3,751.0420473097338,732.1379379707387,2441.2,751.0420473097338,732.1379379707387,2541.6,751.0420473097338,732.1379379707387,2646.8,751.0420473097338,732.1379379707387,2747.7,751.0420473097338,732.1379379707387,2878.8,751.0420473097338,732.1379379707387,2988.2,751.0420473097338,732.1379379707387,3092.7,751.0420473097338,732.1379379707387,3238.7,751.0420473097338,732.1379379707387,3341.3,751.0420473097338,732.1379379707387,3441.5,751.0420473097338,732.1379379707387,3565.6,751.0420473097338,732.1379379707387,3667.1,751.0420473097338,732.1379379707387,3771.8,751.0420473097338,732.1379379707387,3890.7,751.0420473097338,732.1379379707387,3991.9]","[]"
"1197546","","","","instructions","22","1771511","0.0-8.0-2.0","220","1","2025-07-09 09:29:17","7701e855f2ef39aa3fd6c71abdc6918a","41.150.37.56","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36","WebKit","Chrome","138.0.0.0","Linux","","https://app.prolific.com/","en-GB,en-US;q=0.9,en;q=0.8,ar;q=0.7","667b1ca693a1d52a0447f22f","686d226cabeef709c732f8e1","686e313d7eb80da74ad69479","667b1ca693a1d52a0447f22f","","[{""page_index"":0,""viewing_time"":1197545}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
